U     B-V     U-B     V-I     V-K     Mv   CL Typ    Teff   logg  Pop  Age     Mass   Mbol    Radius   [M/H]    [a/Fe]  longitude   latitude   RAJ2000     DECJ2000   Dist     x_Gal    y_Gal    z_Gal     Av       errMv     errMass     errAge     errTeff    errLogg    errMet     errAlphaFe     errBand_U  errBand_B  errBand_V  errBand_I  errBand_K                                                                             
  20.948  0.654  -0.025   0.778   1.747   6.01  5 5.40    5583.  4.51   9 13.9691  0.428    5.849    0.638  -0.799   0.215    97.013100   59.813251  214.181213   52.810402   6.9583  -8.4272   3.4726   6.0297   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0055     0.0259     0.0162     0.0160     0.0048
  19.934  0.498  -0.121   0.700   1.531   5.25  5 4.85    6078.  4.66   9 13.9288  0.831    5.084    0.779  -0.585   0.274    97.125763   59.632622  214.301865   52.985218   6.9225  -8.4341   3.4726   5.9878   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0165     0.0035     0.0316    -0.0209    -0.0372
  24.182  1.116   0.669   1.218   2.699   8.13  5 6.60    4270.  5.01   9 13.8611  0.432    7.645    0.456  -1.777   0.250    95.779152   60.104694  214.637024   52.186275   6.9654  -8.3496   3.4540   6.0535   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0299    -0.0199    -0.0227     0.0085     0.0056
  23.612  1.001   0.794   1.094   2.624   7.51  5 6.40    4704.  4.90   9 13.9944  0.534    7.181    0.504  -0.616   0.244    96.131020   59.902782  214.639099   52.454071   6.9730  -8.3735   3.4767   6.0479   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0209    -0.0282     0.0173     0.0156    -0.0363
  21.920  0.771   0.082   0.912   2.080   6.79  5 6.10    5047.  4.84   9 13.9221  0.619    6.541    0.560  -1.903   0.245    97.096283   59.970921  213.961121   52.716297   6.9675  -8.4307   3.4601   6.0472   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0208    -0.0072    -0.0076    -0.0250    -0.0064
  24.472  1.190   0.586   1.220   2.728   8.45  5 6.65    4260.  4.81   9 13.9620  0.603    7.802    0.437  -2.202   0.285    96.613037   59.891907  214.350220   52.620461   7.0452  -8.4070   3.5106   6.1097   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0059     0.0015    -0.0624     0.0146    -0.0086
  24.143  1.141   0.659   1.224   2.713   8.06  5 6.60    4370.  4.67   9 13.9557  0.596    7.645    0.456  -1.638   0.267    95.518242   59.948387  214.965485   52.216164   7.0469  -8.3394   3.5126   6.1146   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0179     0.0048    -0.0217    -0.0002    -0.0126
  19.463  0.454  -0.231   0.577   1.440   4.93  5 4.70    6225.  4.48   9 13.8794  0.778    4.693    0.883  -2.338   0.298    95.359596   59.732750  215.298569   52.322468   7.0709  -8.3329   3.5484   6.1220   0.081    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0229     0.0012    -0.0136     0.0274    -0.0494
  24.152  1.107   0.557   1.184   2.664   8.15  5 6.55    4504.  5.00   9 13.9159  0.397    7.491    0.472  -1.923   0.238    97.112007   59.486240  214.467636   53.092640   7.1299  -8.4482   3.5923   6.1574   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0488     0.0246    -0.0053    -0.0050    -0.0268
  24.443  1.184   0.482   1.269   2.689   8.45  5 6.65    4343.  4.93   9 13.9454  0.399    7.802    0.437  -2.425   0.248    96.083755   59.505222  215.101257   52.736572   7.1661  -8.3854   3.6160   6.1899   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0133     0.0425    -0.0228    -0.0162    -0.0058
  20.709  0.637  -0.113   0.719   1.654   5.85  5 5.25    5787.  4.77   9 13.9895  0.629    5.663    0.667  -0.834   0.247    97.035126   59.622906  214.370483   52.963104   7.1712  -8.4442   3.5991   6.2017   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0103     0.0255    -0.0140     0.0057    -0.0283
  19.919  0.516  -0.132   0.649   1.503   5.16  5 4.80    6123.  4.37   9 13.9219  0.578    4.889    0.829  -0.775   0.250    96.055046   59.669258  214.939804   52.604164   7.1713  -8.3820   3.6012   6.2047   0.082    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0126     0.0237     0.0112    -0.0073    -0.0748
  20.262  0.545  -0.197   0.658   1.560   5.57  5 5.10    5980.  4.66   9 13.9560  0.779    5.472    0.698  -1.572   0.223    96.128815   59.378632  215.211975   52.846432   7.2222  -8.3928   3.6577   6.2301   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0107    -0.0008    -0.0193     0.0330     0.0129
  18.957  0.423  -0.179   0.600   1.277   4.33  5 4.60    6348.  4.41   9 13.9489  0.946    4.300    1.020  -0.979   0.248    97.362343   59.790623  213.981720   52.940292   7.2562  -8.4679   3.6209   6.2857   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0365    -0.0121     0.0089    -0.0184     0.0029
  22.816  0.869   0.365   0.932   2.305   7.17  5 6.25    4820.  4.68   9 13.9663  0.533    6.866    0.531  -1.606   0.246    96.977074   59.993214  214.013031   52.660950   7.3070  -8.4439   3.6272   6.3427   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0226    -0.0050     0.0229     0.0414    -0.0045
  21.520  0.731  -0.016   0.871   2.025   6.44  5 5.90    5236.  4.88   9 13.9507  0.595    6.374    0.578  -1.825   0.287    96.290459   59.329140  215.164215   52.938114   7.2734  -8.4065   3.6878   6.2709   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0097    -0.0056    -0.0201    -0.0172    -0.0274
  19.731  0.497  -0.234   0.630   1.469   5.12  5 4.85    6075.  4.53   9 13.9729  0.858    5.084    0.779  -2.052   0.243    96.555229   60.220249  214.036514   52.351849   7.2723  -8.4123   3.5883   6.3270   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0254    -0.0019    -0.0331    -0.0054     0.0006
  21.883  0.733   0.189   0.883   2.034   6.57  5 5.95    5398.  4.55  11 11.9654  0.585    6.147    0.647  -1.074   0.351    97.655098   59.793346  213.789764   53.031681   7.2771  -8.4877   3.6286   6.3040   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0015    -0.0250     0.0122    -0.0013     0.0156
  22.232  0.852   0.389   0.835   2.011   6.62  5 5.90    5255.  4.69   9 13.9186  0.575    6.374    0.578  -0.343   0.302    96.751457   59.590080  214.587082   52.895088   7.3376  -8.4366   3.6884   6.3432   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0313     0.0113    -0.0353     0.0014    -0.0316
  21.729  0.785  -0.025   0.822   1.956   6.61  5 5.90    5287.  4.55   9 13.8806  0.802    6.374    0.578  -1.760   0.225    96.525909   59.490948  214.837891   52.895409   7.3823  -8.4260   3.7235   6.3752   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0218     0.0069    -0.0529    -0.0049     0.0089
  21.431  0.661  -0.034   0.834   1.871   6.35  5 5.55    5481.  4.56   9 13.7855  0.730    6.030    0.614  -0.878   0.261    97.028793   60.073650  213.895325   52.615791   7.4067  -8.4522   3.6673   6.4342   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0053     0.0307     0.0330     0.0123    -0.0097
  23.777  1.001   0.593   1.118   2.621   7.73  5 6.50    4542.  4.91   9 13.8382  0.637    7.337    0.489  -1.775   0.231    96.180084   59.340664  215.221481   52.892159   7.4513  -8.4090   3.7776   6.4247   0.081    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0319    -0.0326     0.0133     0.0242    -0.0229
  24.459  1.162   0.693   1.220   2.713   8.17  5 6.60    4368.  4.68   9 13.8624  0.420    7.645    0.456  -1.312   0.262    97.098145   59.712177  214.234650   52.915333   7.4792  -8.4661   3.7432   6.4733   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0020     0.0224    -0.0138     0.0191     0.0180
  22.976  0.936   0.384   1.000   2.346   7.17  5 6.35    4759.  4.64   9 13.8325  0.484    7.025    0.517  -1.740   0.262    96.344513   59.576317  214.859741   52.770622   7.5868  -8.4246   3.8184   6.5571   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0132    -0.0017     0.0068    -0.0020     0.0333
  22.483  0.867   0.268   0.874   2.095   6.89  5 6.10    5148.  4.69   9 13.9690  0.677    6.541    0.560  -1.131   0.131    96.738693   60.296906  213.841721   52.352009   7.6049  -8.4422   3.7422   6.6207   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0245     0.0327    -0.0217    -0.0074    -0.0183
  20.033  0.561  -0.014   0.622   1.428   5.03  5 4.85    6116.  4.62   9 13.8470  0.655    5.084    0.779  -0.168   0.258    97.002487   60.104927  213.878937   52.583374   7.5601  -8.4594   3.7399   6.5691   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0239    -0.0172    -0.0158     0.0102     0.0079
  23.677  1.017   0.437   1.111   2.568   7.73  5 6.50    4509.  4.62   9 13.8730  0.445    7.337    0.489  -2.188   0.243    95.809502   59.802917  214.946075   52.422043   7.6972  -8.3919   3.8516   6.6677   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0210    -0.0280    -0.0102     0.0037    -0.0345
  22.713  0.882   0.279   0.927   2.195   7.05  5 6.20    5032.  4.78   9 13.9179  0.727    6.704    0.547  -1.227   0.261    97.036591   59.495346  214.506485   53.060955   7.6703  -8.4770   3.8642   6.6236   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0051     0.0323     0.0065    -0.0023    -0.0007
  19.800  0.490  -0.230   0.612   1.448   5.05  5 4.80    6189.  4.54   9 13.9297  0.602    4.889    0.829  -1.471   0.218    96.226379   59.862530  214.623428   52.515865   7.6654  -8.4174   3.8259   6.6442   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0018     0.0131    -0.0096     0.0105    -0.0237
  18.522  0.468  -0.253   0.546   1.368   3.81  4 4.45    6278.  4.00   9 13.8882  0.667    3.707    1.358  -1.923   0.212    96.700859   59.699917  214.500870   52.795052   7.6957  -8.4531   3.8562   6.6594   0.081    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0299     0.0202    -0.0151     0.0302    -0.0499
  23.383  0.959   0.474   0.992   2.383   7.41  5 6.35    4782.  4.74   9 13.9468  0.580    7.025    0.517  -1.423   0.230    97.523346   59.888596  213.774841   52.916031   7.8399  -8.5150   3.8993   6.7969   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0093    -0.0059    -0.0092    -0.0136     0.0039
  19.457  0.438  -0.252   0.625   1.376   4.71  5 4.70    6236.  4.53   9 13.8285  0.691    4.693    0.883  -1.917   0.283    97.287468   59.556408  214.279022   53.096199   7.8436  -8.5041   3.9422   6.7772   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0148     0.0064     0.0100    -0.0036     0.0170
  22.552  0.771   0.118   0.929   2.154   7.10  5 6.20    4973.  4.94   9 13.9885  0.543    6.704    0.547  -2.030   0.219    96.246658   59.872292  214.600250   52.515198   7.8765  -8.4302   3.9299   6.8274   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0193    -0.0362     0.0127     0.0070     0.0124
  22.426  0.891   0.223   0.924   2.206   6.73  5 6.20    5059.  4.72   9 13.8903  0.738    6.704    0.547  -1.327   0.235    96.197708   59.868584  214.634735   52.501839   7.9200  -8.4292   3.9525   6.8648   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0458     0.0513     0.0156     0.0091    -0.0050
  21.586  0.660   0.047   0.848   1.851   6.30  5 5.55    5447.  4.74   9 13.9440  0.623    6.030    0.614  -1.060   0.230    97.346832   59.989346  213.782211   52.782055   7.9196  -8.5065   3.9285   6.8728   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0084    -0.0041     0.0097    -0.0236    -0.0108
  19.379  0.467  -0.095   0.563   1.294   4.45  5 4.60    6391.  4.34   9 13.8674  0.862    4.300    1.020  -0.492   0.230    97.240532   59.911034  213.932587   52.808533   7.9231  -8.5006   3.9405   6.8705   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0273    -0.0200    -0.0137    -0.0028    -0.0531
  22.425  0.836   0.230   0.937   2.190   6.76  5 6.20    5015.  4.79   9 13.9089  0.604    6.704    0.547  -1.610   0.213    96.560783   59.283741  215.041763   53.063293   7.9980  -8.4668   4.0585   6.8909   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0144     0.0030     0.0123    -0.0077     0.0003
  20.636  0.528  -0.190   0.710   1.636   5.72  5 5.25    5797.  4.78   9 13.8329  0.485    5.663    0.667  -1.318   0.215    96.047470   59.798286  214.804123   52.504902   7.9898  -8.4234   3.9969   6.9202   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0342    -0.0388    -0.0124     0.0243     0.0148
  18.269  0.437  -0.188   0.617   1.465   3.40  4 4.55    6168.  3.79   9 13.8101  1.043    3.504    1.576  -1.383   0.281    96.749313   59.453594  214.736038   52.997910   8.0012  -8.4779   4.0383   6.9058   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0177    -0.0035     0.0280     0.0399    -0.0097
  20.417  0.468  -0.275   0.696   1.627   5.62  5 5.10    5882.  4.75   9 13.9588  0.713    5.472    0.698  -2.308   0.271    97.799431   59.738529  213.753479   53.120056   8.0525  -8.5507   4.0205   6.9702   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0229    -0.0282     0.0017     0.0188    -0.0158
  19.815  0.485  -0.254   0.660   1.473   4.98  5 4.85    6086.  4.58   9 13.9441  0.673    5.084    0.779  -1.923   0.234    96.767944   59.781639  214.370651   52.754864   8.0445  -8.4771   4.0206   6.9664   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0060     0.0058    -0.0043    -0.0070     0.0207
  24.228  1.085   0.814   1.223   2.698   7.71  5 6.50    4510.  4.59  11 12.0306  0.535    7.078    0.558  -0.728   0.274    95.857742   59.741570  214.983292   52.484009   8.0437  -8.4137   4.0320   6.9628   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0019     0.0009     0.0154    -0.0338     0.0223
  24.158  0.987   0.665   1.168   2.655   7.83  5 6.50    4522.  4.74   9 13.9530  0.594    7.337    0.489  -1.252   0.241    95.395683   59.636703  215.382614   52.405670   8.0944  -8.3847   4.0734   6.9992   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0192    -0.0036     0.0654     0.0284     0.0269
  23.423  0.940   0.466   0.983   2.336   7.40  5 6.35    4727.  4.79   9 13.8575  0.457    7.025    0.517  -1.573   0.243    96.627876   60.174355  214.040131   52.410198   8.0813  -8.4639   3.9924   7.0258   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0115    -0.0062     0.0056     0.0077     0.0574
  22.203  0.787   0.280   0.880   2.037   6.52  5 5.90    5251.  4.64   9 13.8439  0.724    6.374    0.578  -0.960   0.262    97.276932   59.523037  214.321472   53.118362   8.1254  -8.5220   4.0880   7.0178   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0292    -0.0073    -0.0135    -0.0219    -0.0207
  23.989  1.033   0.490   1.119   2.541   7.85  5 6.50    4621.  4.73   9 13.9420  0.763    7.337    0.489  -2.018   0.257    97.140022   59.902592  214.005539   52.782818   8.1643  -8.5089   4.0624   7.0785   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0196    -0.0269    -0.0218    -0.0149    -0.0117
  23.391  0.913   0.482   1.025   2.425   7.33  5 6.35    4744.  4.93   9 13.8951  0.382    7.025    0.517  -1.377   0.284    96.429192   59.458271  214.934875   52.887753   8.2558  -8.4698   4.1689   7.1254   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0313    -0.0301     0.0113    -0.0282    -0.0225
  23.644  0.929   0.384   0.976   2.384   7.67  5 6.35    4720.  4.47   9 13.9890  0.548    7.025    0.517  -2.089   0.294    97.309196   59.845093  213.958267   52.881290   8.2798  -8.5292   4.1255   7.1743   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0371    -0.0090     0.0041     0.0209    -0.0140
  20.458  0.535  -0.136   0.714   1.594   5.40  5 5.10    5832.  4.67   9 13.8066  0.636    5.472    0.698  -1.220   0.261    96.472961   59.408352  214.961594   52.939991   8.2864  -8.4754   4.1902   7.1481   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0146    -0.0146    -0.0054    -0.0126    -0.0139
  20.420  0.524  -0.177   0.665   1.475   5.42  5 5.00    5899.  4.71   9 13.9463  0.747    5.279    0.739  -1.287   0.206    96.082909   59.239712  215.394257   52.934494   8.3052  -8.4501   4.2238   7.1518   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0208    -0.0140    -0.0157    -0.0031     0.0430
  23.628  0.981   0.323   1.092   2.522   7.61  5 6.40    4710.  4.69   9 13.9393  0.699    7.181    0.504  -2.304   0.276    95.583076   59.965946  214.906906   52.224785   8.3407  -8.4061   4.1549   7.2358   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0171     0.0244     0.0325     0.0061    -0.0311
  23.431  0.963   0.646   1.006   2.471   7.12  5 6.35    4759.  4.78  11 11.9829  0.598    6.779    0.587  -0.954   0.364    95.909431   59.922958  214.754013   52.365562   8.3492  -8.4308   4.1621   7.2400   0.083    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0405    -0.0261     0.0070     0.0264     0.0101
