#Object	Effective temperature	Luminosity	Radius	Chi^2
#Name	Kelvin	Solar luminosities	Solar Radii	
1607958622305916928	3347.9417772218585	0.03426616362482138	0.5489054406381588	2.3088710796832264e-05
1608023557915787776	3088.445156463422	0.022524806256011012	0.5491130103118455	4.206045204106429e-05
1607918627571366016	5936.223469534889	1.2021858332110895	1.0429177554370925	2.129784814493639e-06
1608013043835838464	3010.6688038632274	0.014275780701326766	0.5474498031484535	5.927450085818884e-05
1607996211859686144	5399.833341576159	1.4099053953420586	1.4954889959401503	2.2401867515499227e-05
1608021569346550272	4155.562948269289	0.12067301923980608	0.7915767109010109	3.2163014177129756e-05
1608008783228236160	5698.479775283486	1.67772828309464	1.3435021524768782	1.5607550180878475e-06
1607996349298640256	5418.418506653979	0.6402949023121097	1.076561339558521	6.617665764447124e-05
1607958553586439936	5747.6474030688405	3.3527093249380835	2.1700845338804	1.7299306212013064e-06
1608012017339315072	4183.35224536946	0.45859175361361015	1.3903163573029234	5.5412951306047e-06
1608113447287821184	3665.3695592394797	0.0687303085178985	0.7222376068143169	8.563772919781745e-06
1607917420684136320	4148.288845139905	0.17183209302072136	0.8592798755686369	7.71631905838292e-06
1607923094337344640	5120.035764249042	0.49063714689524507	0.8989859617623085	1.860306207425358e-06
1607902512854123520	5955.470287799835	1.1024196993052195	1.030358335309799	1.3590880656452261e-06
1608007168322216832	3619.712032005191	0.023524458544956845	0.4809080479632764	7.85220123300993e-05
1608011742461758464	3290.1527855817403	0.02118127104680548	0.44392795121611567	3.9797799216003564e-05
1608027101264429184	5137.506581548951	0.27985737746948625	0.6802560244586561	2.832239769923259e-06
1607922299767013760	4666.174789890647	0.22744265819692244	0.7333508064291879	5.676417134041781e-06
1608024421204850432	3144.41459702095	0.02203797275775193	0.4951222051102328	2.6002056055604267e-05
1608113447287813632	4746.214091578731	0.2750996282327214	0.876618808540165	0.00019894149765243852
1607902508557342720	3787.4261326156557	0.09230960707623413	0.7127960731703556	2.595803969666739e-05
1607925190281386112	5359.289097189903	0.6341683532520388	0.9747626088379342	2.604684464048186e-06
1608207451235932672	2948.394536972046	0.007366703362843002	0.3775066224330279	0.0005685920493918165
1608207283732639232	3989.497326775454	0.08078509792447391	0.6559654203495049	3.152960136509143e-05
1608024416909359872	4480.4007006576285	0.226693031098037	0.7958330732617007	1.2587698714522059e-05
1607902925170961664	2932.4131546076387	0.005357702508322742	0.4149908434205116	5.581882722882909e-05
1608207313796112512	3437.889742712723	0.023743696769533557	0.45617441695521327	8.339291468472047e-05
1608009165481030912	3855.8036321774125	0.2575156726614027	1.3517269143483517	0.00018424642453314502
1607923158760480896	3290.1447508018464	0.03141699870003016	0.5659855777790983	4.0077342122631524e-05
1608009165481031040	5022.577678784728	1.072013591500725	1.519228243712879	1.183963700087034e-05
1607925087202170496	5339.018550189212	0.5939134472714563	1.033298053988127	1.717442630005115e-06
1608007683716569856	3092.1301092021167	0.013128963628367647	0.41428495047572667	4.535959260006793e-05
1608012910692513280	5713.773175225215	1.1887492754057316	1.2471642943429773	1.512772730015643e-06
1608012841973036672	3810.2974763140082	0.09378763287193263	0.7078792634554605	7.05266559452883e-06
1607904501422166144	11063.417482376099	0.0009043505080325154	0.7202561429588972	7.280379015847893e-05
1607960237213606400	4675.496239651402	0.3070624505622524	0.8721308273739711	4.899034701353968e-06
1607904505718926080	3195.6214768241625	0.021615514220918074	0.4792270780451721	4.654943543856104e-05
1607917145805899776	4708.974971942371	0.24013934685942995	0.7398185115421134	5.660760646017944e-06
